equip_id_raw,equip_id_norm,device_name_norm,device_name_raw,gcb_count,multi_device,equip_aliases,fab_or_line,notes
EPRS743,EPRS743,TERA21,TERA21,1,False,EPRS743,inferred_from_prefix,
EPAP703,EPAP703,SUPRA_N,SUPRA N,1,False,EPAP703,inferred_from_prefix,
EPAGJ4,EPAGJ4,TERA21,TERA21,1,False,EPAGJ4,inferred_from_prefix,
WPSKAJEN,WPSKAJEN,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAJEN,,
EPAHN3,EPAHN3,SUPRA_N,SUPRA N,1,False,EPAHN3,inferred_from_prefix,
DES07,DES07,ECOLITE_3000,ECOLITE3000,1,False,DES07,,
WPSKK7N300,WPSKK7N300,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK7N300,,
WPSKK7P200,WPSKK7P200,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK7P200,,
PE 04호기,PE 04호기,ETC.,Etc.,1,False,PE 04호기|PE04호기,,
WPSKBCAC00,WPSKBCAC00,SUPRA_IV,SUPRA IV,1,False,WPSKBCAC00,,
5FS,5FS,TIGMA_VPLUS,TIGMA Vplus,1,False,5FS,,
TIGM C01,TIGM C01,SUPRA_VM,SUPRA Vm,1,False,TIGM C01|TIGMC01,,
WPSKB3AR,WPSKB3AR,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKB3AR,,
W701PN,W701PN,ECOLITE_II_400,ECOLITE II 400,1,False,W701PN,,
PGK26808,PGK26808,SUPRA_N,SUPRA N,1,False,PGK26808,,
EPA301,EPA301,SUPRA_N,SUPRA N,1,False,EPA301,inferred_from_prefix,
DES#801,DES#801,ECOLITE_3000,ECOLITE3000,1,False,DES#801,,
EPAP720,EPAP720,SUPRA_N,SUPRA N,1,False,EPAP720,inferred_from_prefix,
EPR403,EPR403,SUPRA_N,SUPRA N,1,False,EPR403,inferred_from_prefix,
PE4,PE4,ETC.,Etc.,1,False,PE4,,
EPD903,EPD903,DAS2000,DAS2000,1,False,EPD903,inferred_from_prefix,
EPSHW1,EPSHW1,SUPRA_VPLUS,SUPRA Vplus,1,False,EPSHW1,inferred_from_prefix,
DES-03,DES-03,ECOLITE_II_300,ECOLITE II 300,1,False,DES-03|DES03,,
EPAP316,EPAP316,SUPRA_N,SUPRA N,1,False,EPAP316,inferred_from_prefix,
WPSKK7PD00,WPSKK7PD00,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK7PD00,,
WPSK7B2300,WPSK7B2300,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7B2300,,
EPAP322,EPAP322,SUPRA_N,SUPRA N,1,False,EPAP322,inferred_from_prefix,
EPAM29,EPAM29,SUPRA_N,SUPRA N,1,False,EPAM29,inferred_from_prefix,
KEP101,KEP101,SUPRA_IV,SUPRA IV,1,False,KEP101,,
EPAM11,EPAM11,SUPRA_N,SUPRA N,1,False,EPAM11,inferred_from_prefix,
EPRE10,EPRE10,SUPRA_N,SUPRA N,1,False,EPRE10,inferred_from_prefix,
APPS-A01,APPS-A01,SUPRA_N,SUPRA N,1,False,APPS-A01|APPSA01,,
WDE0006,WDE0006,ECOLITE_3000,ECOLITE3000,1,False,WDE0006,,
SFP407/SFP403/SFP405/SFP408,SFP407/SFP403/SFP405/SFP408,SUPRA_VPLUS,SUPRA Vplus,1,False,SFP407/SFP403/SFP405/SFP408,,
ESPAA03,ESPAA03,SUPRA_VM,SUPRA Vm,1,False,ESPAA03,,
EPAG68,EPAG68,SUPRA_N,SUPRA N,1,False,EPAG68,inferred_from_prefix,
PJK27734,PJK27734,SUPRA_N,SUPRA N,1,False,PJK27734,,
PSK07065,PSK07065,SUPRA_IV,SUPRA IV,1,False,PSK07065,,
APBS-A01,APBS-A01,SUPRA_N,SUPRA N,1,False,APBS-A01|APBSA01,,
Fleet/All,Fleet/All,SUPRA_V,SUPRA V,1,False,Fleet/All,,
EPAP308,EPAP308,SUPRA_N,SUPRA N,1,False,EPAP308,inferred_from_prefix,
EPAG09,EPAG09,SUPRA_III,SUPRA III,1,False,EPAG09,inferred_from_prefix,
EPAHZA1,EPAHZA1,SUPRA_N,SUPRA N,1,False,EPAHZA1,inferred_from_prefix,
USE92,USE92,ECOLITE_3000,ECOLITE3000,1,False,USE92,,
WERP4401,WERP4401,SUPRA_N,SUPRA N,1,False,WERP4401,,
WWPSK6CF,WWPSK6CF,TIGMA_VPLUS,TIGMA Vplus,1,False,WWPSK6CF,,
WPSKK6D,WPSKK6D,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK6D,,
EPAP327,EPAP327,SUPRA_N,SUPRA N,1,False,EPAP327,inferred_from_prefix,
ASHC220,ASHC220,SUPRA_VPLUS,SUPRA Vplus,1,False,ASHC220,,
EPAP702,EPAP702,SUPRA_N,SUPRA N,1,False,EPAP702,inferred_from_prefix,
EPD405,EPD405,ZEDIUS,ZEDIUS,1,False,EPD405,inferred_from_prefix,
EPAM21,EPAM21,SUPRA_N,SUPRA N,1,False,EPAM21,inferred_from_prefix,
EPAA09,EPAA09,SUPRA_V,SUPRA V,1,False,EPAA09,inferred_from_prefix,
EPAG64,EPAG64,SUPRA_V,SUPRA V,1,False,EPAG64,inferred_from_prefix,
EPR732,EPR732,TERA21,TERA21,1,False,EPR732,inferred_from_prefix,
BPC720,BPC720,ECOLITE_II_400,ECOLITE II 400,1,False,BPC720,,
EPAGQ18,EPAGQ18,SUPRA_V,SUPRA V,1,False,EPAGQ18,inferred_from_prefix,
FD-DSM05,FD-DSM05,ECOLITE_3000,ECOLITE3000,1,False,FD-DSM05|FDDSM05,,
FD-DSM 06,FD-DSM 06,ECOLITE_3000,ECOLITE3000,1,False,FD-DSM 06|FDDSM 06|FD-DSM06,,
4EPR0401,4EPR0401,SUPRA_N,SUPRA N,1,False,4EPR0401,,
WPSKL32800,WPSKL32800,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKL32800,,
ASHC223,ASHC223,SUPRA_VPLUS,SUPRA Vplus,1,False,ASHC223,,
UES91,UES91,ECOLITE_3000,ECOLITE3000,1,False,UES91,,
EPAJL62 / EPAJM36,EPAJL62 / EPAJM36,SUPRA_N,SUPRA N,1,False,EPAJL62 / EPAJM36|EPAJL62/EPAJM36,inferred_from_prefix,
ATPS-A01,ATPS-A01,SUPRA_N,SUPRA N,1,False,ATPS-A01|ATPSA01,,
ASHC203A,ASHC203A,SUPRA_IV,SUPRA IV,1,False,ASHC203A,,
EFPA04,EFPA04,TERA21,TERA21,1,False,EFPA04,,
PGK26740,PGK26740,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK26740,,
EPAG59,EPAG59,SUPRA_V,SUPRA V,1,False,EPAG59,inferred_from_prefix,
PGK26765,PGK26765,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK26765,,
EPAG57,EPAG57,SUPRA_V,SUPRA V,1,False,EPAG57,inferred_from_prefix,
4EPR0711,4EPR0711,SUPRA_N,SUPRA N,1,False,4EPR0711,,
DES-38,DES-38,ECOLITE_3000,ECOLITE3000,1,False,DES-38|DES38,,
EPAG12,EPAG12,SUPRA_IV,SUPRA IV,1,False,EPAG12,inferred_from_prefix,
4ESPA614,4ESPA614,SUPRA_N,SUPRA N,1,False,4ESPA614,,
WPSKAG2400,WPSKAG2400,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAG2400,,
WPSK7B2100,WPSK7B2100,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7B2100,,
PGK,PGK,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK,,
WPSK7B1X00,WPSK7B1X00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7B1X00,,
PGK14075,PGK14075,SUPRA_N,SUPRA N,1,False,PGK14075,,
신규설비,신규설비,TERA21-RC,TERA21-RC,1,False,신규설비,,
WPSKA1400,WPSKA1400,OMNIS,OMNIS,1,False,WPSKA1400,,
DPCP806,DPCP806,INTEGER_PLUS,INTEGER plus,1,False,DPCP806,,
ASHC108,ASHC108,SUPRA_VPLUS,SUPRA Vplus,1,False,ASHC108,,
EPAE78,EPAE78,SUPRA_V,SUPRA V,1,False,EPAE78,inferred_from_prefix,
DPR401 / TPR801,DPR401 / TPR801,SUPRA_V,SUPRA V,1,False,DPR401 / TPR801|DPR401/TPR801,,
ASHC222,ASHC222,SUPRA_VPLUS,SUPRA Vplus,1,False,ASHC222,,
EBASHA38,EBASHA38,SUPRA_VPLUS,SUPRA Vplus,1,False,EBASHA38,,
DES-11,DES-11,DAS2000,DAS2000,1,False,DES-11|DES11,,
ASHA13,ASHA13,TERA21,TERA21,1,False,ASHA13,,
EAASHA13,EAASHA13,TERA21,TERA21,1,False,EAASHA13,,
SPD25,SPD25,ECOLITE_3000,ECOLITE3000,1,False,SPD25,,
ASHA14/15/17,ASHA14/15/17,SUPRA_IV,SUPRA IV,1,False,ASHA14/15/17,,
EFPA17,EFPA17,TERA21,TERA21,1,False,EFPA17,,
ECASHA14/17,ECASHA14/17,SUPRA_IV,SUPRA IV,1,False,ECASHA14/17,,
PJK28747,PJK28747,SUPRA_N,SUPRA N,1,False,PJK28747,,
EPAGQ20,EPAGQ20,SUPRA_V,SUPRA V,1,False,EPAGQ20,inferred_from_prefix,
EPRE03,EPRE03,SUPRA_III,SUPRA III,1,False,EPRE03,inferred_from_prefix,
ASCH17,ASCH17,SUPRA_IV,SUPRA IV,1,False,ASCH17,,
TEPA21,TEPA21,SUPRA_V,SUPRA V,1,False,TEPA21,,
WPSK412700,WPSK412700,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK412700,,
EPAHN1,EPAHN1,SUPRA_N,SUPRA N,1,False,EPAHN1,inferred_from_prefix,
TEPA17,TEPA17,SUPRA_IV,SUPRA IV,1,False,TEPA17,,
ESAC51,ESAC51,TERA21S,TERA21S,1,False,ESAC51,,
1P,1P,SUPRA_VPLUS,SUPRA Vplus,1,False,1P,,
DPCHA6,DPCHA6,INTEGER_PLUS,INTEGER plus,1,False,DPCHA6,,
DICE 83,DICE 83,INTEGER_PLUS,INTEGER plus,1,False,DICE 83|DICE83,,
DPCJL05,DPCJL05,INTEGER_PLUS,INTEGER plus,1,False,DPCJL05,,
WPSKAJBF00,WPSKAJBF00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAJBF00,,
ESAC24,ESAC24,SUPRA_N,SUPRA N,1,False,ESAC24,,
4ESPA123,4ESPA123,SUPRA_N,SUPRA N,1,False,4ESPA123,,
PJK26711,PJK26711,SUPRA_N,SUPRA N,1,False,PJK26711,,
SFP716,SFP716,SUPRA_VPLUS,SUPRA Vplus,1,False,SFP716,,
DSPKLF0100,DSPKLF0100,ECOLITE_3000,ECOLITE3000,1,False,DSPKLF0100,,
SEC,SEC,SUPRA_N,SUPRA N,1,False,SEC,,
ECPAA02,ECPAA02,SUPRA_NM,SUPRA Nm,1,False,ECPAA02,,
WASB101/WASB102,WASB101/WASB102,SUPRA_N,SUPRA N,1,False,WASB101/WASB102,,
EPAHZ09,EPAHZ09,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAHZ09,inferred_from_prefix,
EPSHW4,EPSHW4,SUPRA_VPLUS,SUPRA Vplus,1,False,EPSHW4,inferred_from_prefix,
EPAE63,EPAE63,TERA21S,TERA21S,1,False,EPAE63,inferred_from_prefix,
PGK13021,PGK13021,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK13021,,
EPAP807,EPAP807,SUPRA_N,SUPRA N,1,False,EPAP807,inferred_from_prefix,
EPAP302,EPAP302,SUPRA_N,SUPRA N,1,False,EPAP302,inferred_from_prefix,
WPSK7B1K00,WPSK7B1K00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7B1K00,,
WPSKK3M700,WPSKK3M700,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK3M700,,
ASHC212,ASHC212,SUPRA_IV,SUPRA IV,1,False,ASHC212,,
PJK27723,PJK27723,SUPRA_N,SUPRA N,1,False,PJK27723,,
Custrip15,Custrip15,FUTAS,FUTAS,1,False,Custrip15,,
EPAA56,EPAA56,SUPRA_V,SUPRA V,1,False,EPAA56,inferred_from_prefix,
WPSKANEKOO,WPSKANEKOO,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKANEKOO,,
Jun-90,Jun-90,ECOLITE_3000,ECOLITE3000,1,False,Jun-90|Jun90,,
WPSL32700,WPSL32700,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSL32700,,
EPRD72,EPRD72,TERA21,TERA21,1,False,EPRD72,inferred_from_prefix,
EPR402,EPR402,SUPRA_III,SUPRA III,1,False,EPR402,inferred_from_prefix,
EPRS755,EPRS755,TERA21,TERA21,1,False,EPRS755,inferred_from_prefix,
CUSTRIP-08,CUSTRIP-08,TERA21I,TERA21i,1,False,CUSTRIP-08|CUSTRIP08,,
ERPS742,ERPS742,TERA21,TERA21,1,False,ERPS742,,
DPCHA5,DPCHA5,INTEGER_PLUS,INTEGER plus,1,False,DPCHA5,,
DESCUM14,DESCUM14,ECOLITE2000,Ecolite2000,1,False,DESCUM14,,
WPSKAJEH00,WPSKAJEH00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAJEH00,,
CUSTRIPB-11,CUSTRIPB-11,TERA21,TERA21,1,False,CUSTRIPB-11|CUSTRIPB11,,
PTK27733,PTK27733,ECOLITE_3000,ECOLITE3000,1,False,PTK27733,,
EPAHJ10,EPAHJ10,SUPRA_N,SUPRA N,1,False,EPAHJ10,inferred_from_prefix,
EPAJF07,EPAJF07,SUPRA_N,SUPRA N,1,False,EPAJF07,inferred_from_prefix,
PTK06002,PTK06002,TERA21,TERA21,1,False,PTK06002,,
4ESPC310,4ESPC310,SUPRA_N,SUPRA N,1,False,4ESPC310,,
EPAHQ17,EPAHQ17,SUPRA_N,SUPRA N,1,False,EPAHQ17,inferred_from_prefix,
DES37,DES37,ECOLITE_3000,ECOLITE3000,1,False,DES37,,
EAPS15,EAPS15,SUPRA_VM,SUPRA Vm,1,False,EAPS15,,
DICE80,DICE80,INTEGER_IVR,INTEGER IVr,1,False,DICE80,,
TEPA20,TEPA20,SUPRA_III,SUPRA III,1,False,TEPA20,,
EPAHM31,EPAHM31,SUPRA_N,SUPRA N,1,False,EPAHM31,inferred_from_prefix,
CuSTRIP-01,CuSTRIP-01,SUPRA_VM,SUPRA Vm,1,False,CuSTRIP-01|CuSTRIP01,,
EPSHW3,EPSHW3,SUPRA_VPLUS,SUPRA Vplus,1,False,EPSHW3,inferred_from_prefix,
ASHC004,ASHC004,SUPRA_VPLUS,SUPRA Vplus,1,False,ASHC004,,
EPAGH10,EPAGH10,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAGH10,inferred_from_prefix,
PGK10025,PGK10025,SUPRA_VM,SUPRA Vm,1,False,PGK10025,,
EPAHJ11,EPAHJ11,SUPRA_N,SUPRA N,1,False,EPAHJ11,inferred_from_prefix,
PGK07012,PGK07012,SUPRA_V,SUPRA V,1,False,PGK07012,,
EPAJL58,EPAJL58,SUPRA_N,SUPRA N,1,False,EPAJL58,inferred_from_prefix,
EPAJM37,EPAJM37,SUPRA_N,SUPRA N,1,False,EPAJM37,inferred_from_prefix,
Strip-29,Strip-29,SUPRA_VM,SUPRA Vm,1,False,Strip-29|Strip29,,
DPCHA,DPCHA,INTEGER_PLUS,INTEGER plus,1,False,DPCHA,,
EPAE62,EPAE62,SUPRA_III,SUPRA III,1,False,EPAE62,inferred_from_prefix,
WPSKA1U00,WPSKA1U00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKA1U00,,
DESCUM#9,DESCUM#9,ECOLITE2000,Ecolite2000,1,False,DESCUM#9,,
DICE 81,DICE 81,INTEGER_IVR,INTEGER IVr,1,False,DICE 81|DICE81,,
IDH,IDH,SUPRA_VPLUS,SUPRA Vplus,1,False,IDH,,
WPSKA71P00,WPSKA71P00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKA71P00,,
CUSTRIP-002,CUSTRIP-002,TERA21,TERA21,1,False,CUSTRIP-002|CUSTRIP002,,
PTK14012,PTK14012,ECOLITE_3000,ECOLITE3000,1,False,PTK14012,,
EFPA14,EFPA14,SUPRA_VM,SUPRA Vm,1,False,EFPA14,,
MMSTRIP,MMSTRIP,SUPRA_N,SUPRA N,1,False,MMSTRIP,,
EPAJL65,EPAJL65,SUPRA_N,SUPRA N,1,False,EPAJL65,inferred_from_prefix,
PGK27732,PGK27732,TIGMA_VPLUS,TIGMA Vplus,1,False,PGK27732,,
Strip-14,Strip-14,TERA21,TERA21,1,False,Strip-14|Strip14,,
CUA03,CUA03,SUPRA_VM,SUPRA Vm,1,False,CUA03,,
4EPSC506,4EPSC506,SUPRA_N,SUPRA N,1,False,4EPSC506,,
4EPR5801,4EPR5801,SUPRA_N,SUPRA N,1,False,4EPR5801,,
EFPA16,EFPA16,SUPRA_VM,SUPRA Vm,1,False,EFPA16,,
EPAJM33,EPAJM33,SUPRA_N,SUPRA N,1,False,EPAJM33,inferred_from_prefix,
EPAGJ5,EPAGJ5,TERA21,TERA21,1,False,EPAGJ5,inferred_from_prefix,
EPAH21,EPAH21,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAH21,inferred_from_prefix,
PTK27710,PTK27710,ECOLITE_3000,ECOLITE3000,1,False,PTK27710,,
DES-02,DES-02,ECOLITE_II,ECOLITE II,1,False,DES-02|DES02,,
EPAGA8,EPAGA8,SUPRA_V,SUPRA V,1,False,EPAGA8,inferred_from_prefix,
PGK13025,PGK13025,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK13025,,
4ESPC507,4ESPC507,SUPRA_N,SUPRA N,1,False,4ESPC507,,
EPRE07,EPRE07,SUPRA_V,SUPRA V,1,False,EPRE07,inferred_from_prefix,
DESCUM03,DESCUM03,ECOLITE2000,Ecolite2000,1,False,DESCUM03,,
EPAJM35,EPAJM35,SUPRA_N,SUPRA N,1,False,EPAJM35,inferred_from_prefix,
EPAJL60,EPAJL60,TERA21,TERA21,1,False,EPAJL60,inferred_from_prefix,
PGK12011,PGK12011,SUPRA_V,SUPRA V,1,False,PGK12011,,
PE-DES01,PE-DES01,ECOLITE_II_300,ECOLITE II 300,1,False,PE-DES01|PEDES01,,
STRIP-37,STRIP-37,TERA21,TERA21,1,False,STRIP-37|STRIP37,,
WPSKK 1J4 (ASH154),WPSKK 1J4 (ASH154),TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK 1J4 (ASH154)|WPSKK1J4(ASH154),,
EPRA13,EPRA13,SUPRA_VPLUS,SUPRA Vplus,1,False,EPRA13,inferred_from_prefix,
WPSKAIDS00/WPSKAIDN00,WPSKAIDS00/WPSKAIDN00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAIDS00/WPSKAIDN00,,
EPRD71,EPRD71,TERA21,TERA21,1,False,EPRD71,inferred_from_prefix,
PTK26718,PTK26718,ECOLITE_3000,ECOLITE3000,1,False,PTK26718,,
WF Etch37,WF Etch37,DAS2000,DAS2000,1,False,WF Etch37|WFEtch37,,
ASH217N,ASH217N,SUPRA_VPLUS,SUPRA Vplus,1,False,ASH217N,,
EPAHW3,EPAHW3,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAHW3,inferred_from_prefix,
EPAJF06,EPAJF06,SUPRA_N,SUPRA N,1,False,EPAJF06,inferred_from_prefix,
XXXXXX,XXXXXX,ECOLITE_3000,ECOLITE3000,1,False,XXXXXX,,
EPAHA7,EPAHA7,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAHA7,inferred_from_prefix,
ASHC102,ASHC102,SUPRA_IV,SUPRA IV,1,False,ASHC102,,
EPAGH9,EPAGH9,TERA21,TERA21,1,False,EPAGH9,inferred_from_prefix,
WPSKAHDV00,WPSKAHDV00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAHDV00,,
DES 01,DES 01,ECOLITE_III,ECOLITE III,1,False,DES 01|DES01,,
4KEP3101,4KEP3101,SUPRA_N,SUPRA N,1,False,4KEP3101,,
EPRV01,EPRV01,SUPRA_V,SUPRA V,1,False,EPRV01,inferred_from_prefix,
WPSK4D26700,WPSK4D26700,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK4D26700,,
SNP701,SNP701,SUPRA_VI_PLUS,SUPRA Vi plus,1,False,SNP701,,
EFPA19,EFPA19,SUPRA_VM,SUPRA Vm,1,False,EFPA19,,
CPR101,CPR101,TERA21,TERA21,1,False,CPR101,,
WPSKK114(ASH151),WPSKK114(ASH151),TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK114(ASH151),,
CUSTRIP-B02,CUSTRIP-B02,SUPRA_VM,SUPRA Vm,1,False,CUSTRIP-B02|CUSTRIPB02,,
EPRM32,EPRM32,SUPRA_N,SUPRA N,1,False,EPRM32,inferred_from_prefix,
EPRC75,EPRC75,SUPRA_III,SUPRA III,1,False,EPRC75,inferred_from_prefix,
CPR103,CPR103,SUPRA_III,SUPRA III,1,False,CPR103,,
ASHC206,ASHC206,SUPRA_IV,SUPRA IV,1,False,ASHC206,,
WPSKL61500,WPSKL61500,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKL61500,,
DICE 80,DICE 80,INTEGER_PLUS,INTEGER plus,1,False,DICE 80|DICE80,,
PGK25743,PGK25743,SUPRA_VM,SUPRA Vm,1,False,PGK25743,,
EPAE83,EPAE83,ALL,ALL,1,False,EPAE83,inferred_from_prefix,
TPL02,TPL02,ECOLITE_II,ECOLITE II,1,False,TPL02,,
DES#10,DES#10,ECOLITE2000,Ecolite2000,1,False,DES#10,,
WPSK7A1M01,WPSK7A1M01,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7A1M01,,
EPAH23,EPAH23,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAH23,inferred_from_prefix,
Descum#10,Descum#10,ECOLITE2000,Ecolite2000,1,False,Descum#10,,
EAP403,EAP403,OMNIS,OMNIS,1,False,EAP403,,
EPAH20,EPAH20,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAH20,inferred_from_prefix,
EPAM10,EPAM10,SUPRA_N,SUPRA N,1,False,EPAM10,inferred_from_prefix,
EAP106/WPSKL31100,EAP106/WPSKL31100,SUPRA_VPLUS,SUPRA Vplus,1,False,EAP106/WPSKL31100,,
EPAJB01,EPAJB01,TERA21,TERA21,1,False,EPAJB01,inferred_from_prefix,
HDI,HDI,SUPRA_VPLUS,SUPRA Vplus,1,False,HDI,,
ASH154,ASH154,TIGMA_VPLUS,TIGMA Vplus,1,False,ASH154,,
STRIPB-B13,STRIPB-B13,SUPRA_VM,SUPRA Vm,1,False,STRIPB-B13|STRIPBB13,,
DES005 and DES006,DES005 and DES006,ECOLITE_3000,ECOLITE3000,1,False,DES005 and DES006|DES005andDES006,,
EPAM12,EPAM12,SUPRA_N,SUPRA N,1,False,EPAM12,inferred_from_prefix,
PGK07025,PGK07025,SUPRA_V,SUPRA V,1,False,PGK07025,,
KEPR31,KEPR31,SUPRA_VPLUS,SUPRA Vplus,1,False,KEPR31,,
EPAJF03,EPAJF03,SUPRA_N,SUPRA N,1,False,EPAJF03,inferred_from_prefix,
ECPA03,ECPA03,TERA21,TERA21,1,False,ECPA03,,
STRIP-08,STRIP-08,TERA21,TERA21,1,False,STRIP-08|STRIP08,,
WPSKK5FP,WPSKK5FP,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK5FP,,
WPSKKIJ4 (ASH154),WPSKKIJ4 (ASH154),TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKKIJ4 (ASH154)|WPSKKIJ4(ASH154),,
PASP503,PASP503,ECOLITE_3000,ECOLITE3000,1,False,PASP503,,
WPSKAHDT00,WPSKAHDT00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAHDT00,,
WPSKAHDY00,WPSKAHDY00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAHDY00,,
79003,79003,ECOLITE_3000,ECOLITE3000,1,False,79003,,
Mar-89,Mar-89,ECOLITE_3000,ECOLITE3000,1,False,Mar-89|Mar89,,
ASH153,ASH153,TIGMA_VPLUS,TIGMA Vplus,1,False,ASH153,,
ASH152,ASH152,TIGMA_VPLUS,TIGMA Vplus,1,False,ASH152,,
FDES05,FDES05,ECOLITE_II_400,ECOLITE II 400,1,False,FDES05,,
EPAM15,EPAM15,SUPRA_N,SUPRA N,1,False,EPAM15,inferred_from_prefix,
WPSK7A1S00,WPSK7A1S00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7A1S00,,
PGK14041,PGK14041,SUPRA_N,SUPRA N,1,False,PGK14041,,
TEPA03,TEPA03,TERA21,TERA21,1,False,TEPA03,,
Apr-89,Apr-89,ECOLITE_3000,ECOLITE3000,1,False,Apr-89|Apr89,,
wpsk231000,wpsk231000,SUPRA_VI_PLUS,SUPRA Vi plus,1,False,wpsk231000,,
PSK-02006-01,PSK-02006-01,TERA21,TERA21,1,False,PSK-02006-01|PSK0200601,,
WPSK246800/WPSK251500,WPSK246800/WPSK251500,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK246800/WPSK251500,,
WPSK7A1V00,WPSK7A1V00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7A1V00,,
4IPR5001,4IPR5001,SUPRA_N,SUPRA N,1,False,4IPR5001,,
EPA506,EPA506,TERA21,TERA21,1,False,EPA506,inferred_from_prefix,
STRUPB-34,STRUPB-34,SUPRA_VM,SUPRA Vm,1,False,STRUPB-34|STRUPB34,,
DES09,DES09,DAS2000,DAS2000,1,False,DES09,,
??,??,SUPRA_VPLUS,SUPRA Vplus,1,False,??,,
WPSK46000,WPSK46000,OMNIS,OMNIS,1,False,WPSK46000,,
WPSK31200,WPSK31200,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK31200,,
W1510004,W1510004,ECOLITE_3000,ECOLITE3000,1,False,W1510004,,
DPCG04 외 10대,DPCG04 외 10대,INTEGER_IVR,INTEGER IVr,1,False,DPCG04 외 10대|DPCG04외10대,,
PEK13007,PEK13007,ECOLITE_II_T,ECOLITE II T,1,False,PEK13007,,
STRIPB-36,STRIPB-36,TERA21,TERA21,1,False,STRIPB-36|STRIPB36,,
WSPK7A1P00,WSPK7A1P00,SUPRA_VPLUS,SUPRA Vplus,1,False,WSPK7A1P00,,
NISTRIPB-01,NISTRIPB-01,TERA21,TERA21,1,False,NISTRIPB-01|NISTRIPB01,,
SPD204,SPD204,ECOLITE_3000,ECOLITE3000,1,False,SPD204,,
EPAG16,EPAG16,ALL,ALL,1,False,EPAG16,inferred_from_prefix,
SRTIPB-30,SRTIPB-30,SUPRA_VM,SUPRA Vm,1,False,SRTIPB-30|SRTIPB30,,
Aug-89,Aug-89,ECOLITE_3000,ECOLITE3000,1,False,Aug-89|Aug89,,
DES31 / DES32,DES31 / DES32,ECOLITE_III,ECOLITE III,1,False,DES31 / DES32|DES31/DES32,,
DES-31,DES-31,ECOLITE_III,ECOLITE III,1,False,DES-31|DES31,,
Descum,Descum,ECOLITE_III,ECOLITE III,1,False,Descum,,
CUSTRIB-03,CUSTRIB-03,TERA21,TERA21,1,False,CUSTRIB-03|CUSTRIB03,,
EPRH01,EPRH01,SUPRA_VPLUS,SUPRA Vplus,1,False,EPRH01,inferred_from_prefix,
EPRS 732,EPRS 732,TERA21,TERA21,1,False,EPRS 732|EPRS732,inferred_from_prefix,
EPRS 751/752,EPRS 751/752,TERA21,TERA21,1,False,EPRS 751/752|EPRS751/752,inferred_from_prefix,
CUSTRIPB-15,CUSTRIPB-15,SUPRA_VM,SUPRA Vm,1,False,CUSTRIPB-15|CUSTRIPB15,,
EPAJF10,EPAJF10,SUPRA_N,SUPRA N,1,False,EPAJF10,inferred_from_prefix,
